Found|_ZN5Level9addPlayerESt10unique_ptrI6PlayerSt14default_deleteIS1_EE|modscript_nextgen.cpp|3160
Found|_ZN5Level12removeEntityER6Entityb|modscript_nextgen.cpp|3163
Found|_ZN5Level7explodeER11BlockSourceP6EntityRK4Vec3fb|modscript_nextgen.cpp|3173
Found|_ZN11BlockSource14fireBlockEventEiiiii|modscript_nextgen.cpp|3176
NoFound|_ZN5Block6mSolidE|modscript_nextgen.cpp|3180
Found|_ZN5Block7getAABBER11BlockSourceRK8BlockPosR4AABBibi|modscript_nextgen.cpp|3182
Found|_ZN9ReedBlock7getAABBER11BlockSourceRK8BlockPosR4AABBibi|modscript_nextgen.cpp|3185
Found|_ZN10LevelChunk8setBiomeERK5BiomeRK13ChunkBlockPos|modscript_nextgen.cpp|3188
Found|_ZN5Biome8getBiomeEi|modscript_nextgen.cpp|3190
Found|_ZN6Entity7setSizeEff|modscript_nextgen.cpp|3192
Found|_ZNK15MinecraftClient6getGuiEv|modscript_nextgen.cpp|3194
Found|_ZN14BaseMobSpawner11setEntityIdE10EntityType|modscript_nextgen.cpp|3196
NoFound|_ZN9ArmorItemC1ERKSsiRKNS_13ArmorMaterialEi9ArmorSlot|modscript_nextgen.cpp|3198
NoFound|_ZN13ScreenChooser9setScreenE8ScreenId|modscript_nextgen.cpp|3200
NoFound|_ZN9Minecraft15hostMultiplayerEi|modscript_nextgen.cpp|3203
Found|_ZN3Mob3dieERK18EntityDamageSource|modscript_nextgen.cpp|3205
Found|_ZN15MinecraftClient13useControllerEv|modscript_nextgen.cpp|3209
Found|_ZNK6Entity10getNameTagEv|modscript_nextgen.cpp|3218
Found|_ZN3Mob9addEffectERK17MobEffectInstance|modscript_nextgen.cpp|3220
Found|_ZN3Mob12removeEffectEi|modscript_nextgen.cpp|3222
Found|_ZN3Mob16removeAllEffectsEv|modscript_nextgen.cpp|3224
NoFound|_ZN10ItemEntityC1ER11BlockSourceRK4Vec3RK12ItemInstancei|modscript_nextgen.cpp|3228
Found|_ZN4Item15addCreativeItemEss|modscript_nextgen.cpp|3230
Found|_ZN9Minecraft15getPacketSenderEv|modscript_nextgen.cpp|3232
Found|_ZNK6Zombie6isBabyEv|modscript_nextgen.cpp|3234
Found|_ZN6Zombie7setBabyEb|modscript_nextgen.cpp|3236
NoFound|_ZN3Mob10getTextureEv|modscript_nextgen.cpp|3239
Found|_ZNK3Mob9getHealthEv|modscript_nextgen.cpp|3242
Found|_ZNK3Mob12getAttributeERK9Attribute|modscript_nextgen.cpp|3244
Found|_ZN6Player3eatEif|modscript_nextgen.cpp|3245
Found|_ZNK6Entity14getDimensionIdEv|modscript_nextgen.cpp|3249
Found|_ZN5Block14getVisualShapeEhR4AABBb|modscript_nextgen.cpp|3251
NoFound|_ZN6Player6HUNGERE|modscript_nextgen.cpp|3254
NoFound|_ZN6Player10EXHAUSTIONE|modscript_nextgen.cpp|3256
NoFound|_ZN6Player10SATURATIONE|modscript_nextgen.cpp|3258
NoFound|_ZN6Player5LEVELE|modscript_nextgen.cpp|3260
NoFound|_ZN6Player10EXPERIENCEE|modscript_nextgen.cpp|3262
Found|_ZN6Player13addExperienceEi|modscript_nextgen.cpp|3270
Found|_ZN6Player9addLevelsEi|modscript_nextgen.cpp|3273
Found|_ZN4Item11setCategoryE20CreativeItemCategory|modscript_nextgen.cpp|3278
Found|_ZN9Minecraft16getCommandParserEv|modscript_nextgen.cpp|3280
Found|_ZN4Item17initCreativeItemsEv|modscript_nextgen.cpp|3282
Found|_ZNK11MobRenderer10getSkinPtrER6Entity|modscript_nextgen.cpp|3286
Found|_ZN9Throwable12throwableHitERK9HitResultii|modscript_nextgen.cpp|3287
Found|_ZN8TntBlock8onLoadedER11BlockSourceRK8BlockPos|modscript_nextgen.cpp|3293
NoFound|_ZTV16SkeletonRenderer|modscript_nextgen.cpp|3300
Found|_ZN11MobRenderer6renderER6EntityRK4Vec3ff|modscript_nextgen.cpp|3305
Found|_ZN22EntityRenderDispatcher11getRendererE16EntityRendererId|modscript_renderer.cpp|234
NoFound|_ZN22EntityRenderDispatcher8instanceE|modscript_renderer.cpp|236
Found|_ZN3mce4Mesh5resetEv|modscript_renderer.cpp|238
NoFound|_ZN19HumanoidMobRendererC1ESt10unique_ptrI13HumanoidModelSt14default_deleteIS1_EES4_S4_N3mce10TexturePtrEf|modscript_renderer.cpp|245
Found|_ZN22EntityRenderDispatcher11getRendererER6Entity|modscript_renderer.cpp|246
Found|_ZN9ModelPart5resetEv|modscript_renderer.cpp|250
Found|_ZN9Minecraft8isModdedEv|prepatch.cpp|49
Found|_ZN9Minecraft8isModdedEv|prepatch.cpp|55
Found|_ZN4FMOD6System4initEijPv|prepatch.cpp|104
Found|_ZN19AppPlatform_android13readAssetFileERKSs|prepatch.cpp|127
Found|_ZN21AppPlatform_android2313readAssetFileERKSs|prepatch.cpp|129
Found|_ZN15MinecraftClient9leaveGameEb|prepatch.cpp|139
